date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:40:00	107715/107715	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:08:06%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/Canva-Proud-Young-Female-Juice-Bar-Owner-1920-1060x707.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/Canva-Proud-Young-Female-Juice-Bar-Owner-1920-1060x707.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/)
06:40:01	74337/74337	---MCZ	200	added ('OK')	text/html	etag:%22036368372a69b591e4ea5f4e42407267%22	https://themes.pixelwars.org/lahanna/demo-04/tag/author/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/tag/author/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/)
06:40:02	78965/78965	---MCZ	200	added ('OK')	text/html	etag:%2250c20030d78ec478095eadfe60b1d7d3%22	https://themes.pixelwars.org/lahanna/demo-04/tag/blogger/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/tag/blogger/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/)
06:40:02	98532/98532	---MCZ	200	added ('OK')	text/html	etag:%226d225fba7ac2882c8d08da13e6a19e54%22	https://themes.pixelwars.org/lahanna/demo-04/tag/foodie/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/tag/foodie/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/)
06:40:03	87993/87993	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:40:01%20GMT	https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/?replytocom=9	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/indexfc06.html	(from https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/)
06:40:03	2280/2280	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202024%2013:40:03%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/wp/v2/posts/34	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/wp/v2/posts/34.json	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:04	87982/87982	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:40:03%20GMT	https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/?replytocom=11	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/indexa858.html	(from https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/)
06:40:04	2480/2480	---M--	200	added ('OK')	application/rss+xml	etag:%22045afa3df0a3ff2d05d62a9371c53413%22	https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/feed/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/feed/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:05	88118/88118	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:40:03%20GMT	https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/?replytocom=10	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/index6944.html	(from https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/)
06:40:06	87992/87992	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:40:04%20GMT	https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/?replytocom=12	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/index04d3.html	(from https://themes.pixelwars.org/lahanna/demo-04/i-am-a-published-author-what/)
06:40:06	2493/2493	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202024%2013:40:05%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.pixelwars.org%2Flahanna%2Fdemo-04%2Fstrawberry-oat-muffins%2F	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed2bf6.json	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Oct%202024%2013:40:05%20GMT	https://themes.pixelwars.org/lahanna/demo-04/?p=34	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/index1e7e.html	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:07	3021/3021	---M-Z	200	added ('OK')	text/xml	date:Tue,%2015%20Oct%202024%2013:40:07%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.pixelwars.org%2Flahanna%2Fdemo-04%2Fstrawberry-oat-muffins%2F&format=xml	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed6f80	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:07	74117/74117	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:08:04%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/Canva-Smoothie-Bowl-with-Fresh-Fruits-1-1920-550x367.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/Canva-Smoothie-Bowl-with-Fresh-Fruits-1-1920-550x367.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:08	63189/63189	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:07:53%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/Canva-Child-Baking-with-Mom-1920-550x550.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/Canva-Child-Baking-with-Mom-1920-550x550.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:09	60996/60996	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:40:08%20GMT	https://themes.pixelwars.org/lahanna/demo-04/recipes/red-berry-oat-muffins/?print=1&servings=0	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/recipes/red-berry-oat-muffins/indexb261.html	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:09	89481/89481	---MCZ	200	added ('OK')	text/html	etag:%22c9639399856e0dcc6b46f5f3829d04d6%22	https://themes.pixelwars.org/lahanna/demo-04/tag/sweet/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/tag/sweet/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:10	98368/98368	---MCZ	200	added ('OK')	text/html	etag:%22824fc19ae4179511c4fd65d2d7da6458%22	https://themes.pixelwars.org/lahanna/demo-04/tag/recipe/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/tag/recipe/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:11	117534/117534	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:40:09%20GMT	https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/?replytocom=5	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/index8e42.html	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:11	1181/1181	---M--	200	added ('OK')	application/rss+xml	etag:%22045afa3df0a3ff2d05d62a9371c53413%22	https://themes.pixelwars.org/lahanna/demo-04/17-easy-healthy-side-dishes/feed/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/17-easy-healthy-side-dishes/feed/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/17-easy-healthy-side-dishes/)
06:40:11	3772/3772	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202024%2013:40:10%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/wp/v2/posts/66	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/wp/v2/posts/66.json	(from https://themes.pixelwars.org/lahanna/demo-04/17-easy-healthy-side-dishes/)
06:40:12	117454/117454	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:40:09%20GMT	https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/?replytocom=6	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/index267f.html	(from https://themes.pixelwars.org/lahanna/demo-04/strawberry-oat-muffins/)
06:40:12	2507/2507	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202024%2013:40:11%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.pixelwars.org%2Flahanna%2Fdemo-04%2F17-easy-healthy-side-dishes%2F	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed7981.json	(from https://themes.pixelwars.org/lahanna/demo-04/17-easy-healthy-side-dishes/)
06:40:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Oct%202024%2013:40:12%20GMT	https://themes.pixelwars.org/lahanna/demo-04/?p=66	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/index4f61.html	(from https://themes.pixelwars.org/lahanna/demo-04/17-easy-healthy-side-dishes/)
06:40:13	3032/3032	---M-Z	200	added ('OK')	text/xml	date:Tue,%2015%20Oct%202024%2013:40:12%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.pixelwars.org%2Flahanna%2Fdemo-04%2F17-easy-healthy-side-dishes%2F&format=xml	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embedf6d5	(from https://themes.pixelwars.org/lahanna/demo-04/17-easy-healthy-side-dishes/)
06:40:14	19070/19070	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:04:23%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/01-300x300.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/01-300x300.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/17-easy-healthy-side-dishes/)
06:40:15	73972/73972	---MCZ	200	added ('OK')	text/html	etag:%22954091846a29ed6d441663378db0bc04%22	https://themes.pixelwars.org/lahanna/demo-04/tag/dishes/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/tag/dishes/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/17-easy-healthy-side-dishes/)
06:40:16	1183/1183	---M--	200	added ('OK')	application/rss+xml	etag:%22045afa3df0a3ff2d05d62a9371c53413%22	https://themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/feed/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/feed/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/)
06:40:16	2307/2307	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202024%2013:40:16%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/wp/v2/posts/80	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/wp/v2/posts/80.json	(from https://themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/)
06:40:17	2494/2494	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202024%2013:40:17%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.pixelwars.org%2Flahanna%2Fdemo-04%2Fhealthier-strawberry-shortcake%2F	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embedaf21.json	(from https://themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/)
06:40:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Oct%202024%2013:40:17%20GMT	https://themes.pixelwars.org/lahanna/demo-04/?p=80	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/indexbde5.html	(from https://themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/)
06:40:20	3022/3022	---M-Z	200	added ('OK')	text/xml	date:Tue,%2015%20Oct%202024%2013:40:17%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.pixelwars.org%2Flahanna%2Fdemo-04%2Fhealthier-strawberry-shortcake%2F&format=xml	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embedb90f	(from https://themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/)
06:40:22	21548/21548	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:27%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/17-300x300.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/17-300x300.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/)
06:40:22	61623/61623	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:40:21%20GMT	https://themes.pixelwars.org/lahanna/demo-04/recipes/coffee-chocolate-chip-blondies/?print=1&servings=0	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/recipes/coffee-chocolate-chip-blondies/indexb261.html	(from https://themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/)
06:40:23	22905/22905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:04:32%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/03-300x300.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/03-300x300.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/healthier-strawberry-shortcake/)
06:40:24	1214/1214	---M--	200	added ('OK')	application/rss+xml	etag:%22045afa3df0a3ff2d05d62a9371c53413%22	https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/feed/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/feed/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:24	10136/10136	---MC-	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202024%2013:40:24%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/wp/v2/posts/85	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/wp/v2/posts/85.json	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Oct%202024%2013:40:25%20GMT	https://themes.pixelwars.org/lahanna/demo-04/?p=85	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/index648c.html	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:25	2535/2535	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202024%2013:40:25%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.pixelwars.org%2Flahanna%2Fdemo-04%2Fgoat-cheese-polenta-with-roasted-vegetables%2F	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embedd172.json	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:26	3063/3063	---M-Z	200	added ('OK')	text/xml	date:Tue,%2015%20Oct%202024%2013:40:26%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.pixelwars.org%2Flahanna%2Fdemo-04%2Fgoat-cheese-polenta-with-roasted-vegetables%2F&format=xml	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-json/oembed/1.0/embed3aa3	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:26	30734/30734	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:26%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/17-550x367.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/17-550x367.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:27	27189/27189	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:06:01%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/27-150x150.jpeg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/27-150x150.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:27	6534/6534	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:28%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/18-150x150.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/18-150x150.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:27	241370/241370	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2015:39:26%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/27.jpeg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/27.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:28	10911/10911	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:25%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/17-150x150.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/17-150x150.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:28	19799/19799	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:38%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/21-150x150.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/21-150x150.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:28	153542/153542	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2015:39:22%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/17.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/17.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:28	6306/6306	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:17%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/14-150x150.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/14-150x150.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:29	6453/6453	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:14%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/13-150x150.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/13-150x150.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:29	15558/15558	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:37%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/19-300x300.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/19-300x300.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:30	358057/358057	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:17%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/14-scaled.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/14-scaled.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:30	261502/261502	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2015:39:20%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/13.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/13.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:30	28414/28414	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:05:24%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/16-300x300.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/16-300x300.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:31	73946/73946	---MCZ	200	added ('OK')	text/html	etag:%2236c9102fe34444539497aefcae98d112%22	https://themes.pixelwars.org/lahanna/demo-04/tag/goat/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/tag/goat/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:32	40645/40645	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:06:56%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/hardcoverbookmockup-straight-550x578.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/07/hardcoverbookmockup-straight-550x578.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/shop/)
06:40:32	73961/73961	---MCZ	200	added ('OK')	text/html	etag:%22598c4d41862cc238efaf2c80d4152284%22	https://themes.pixelwars.org/lahanna/demo-04/tag/roasted/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/tag/roasted/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:33	73956/73956	---MCZ	200	added ('OK')	text/html	etag:%22a15ac201071e9d1e42c87a6d656aba3b%22	https://themes.pixelwars.org/lahanna/demo-04/tag/cheese/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/tag/cheese/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/goat-cheese-polenta-with-roasted-vegetables/)
06:40:33	34853/34853	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2021:06:49%20GMT	https://themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/08/hardcoverbookmockup-straight-2-550x578.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/wp-content/uploads/sites/9/2018/08/hardcoverbookmockup-straight-2-550x578.jpg	(from https://themes.pixelwars.org/lahanna/demo-04/shop/)
06:40:33	12767/12767	---MC-	200	added ('OK')	application/rss+xml	etag:%22045afa3df0a3ff2d05d62a9371c53413%22	https://themes.pixelwars.org/lahanna/demo-04/shop/feed/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/shop/feed/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/shop/)
06:40:34	92292/92292	---MCZ	200	added ('OK')	text/html	etag:%224ebb04eb228f8c48f7bdbac0016160c3%22	https://themes.pixelwars.org/lahanna/demo-04/product/top-50-healthy-recipes/	C:/Users/ABOLARIN/Downloads/website%20templates/foodRecipe/themes.pixelwars.org/lahanna/demo-04/product/top-50-healthy-recipes/index.html	(from https://themes.pixelwars.org/lahanna/demo-04/shop/)
